id,tribuneTheaterId,providerTheaterId,name,address,city,state,zip,distance,lon,lat,theaterChainName,ticketType
158,6263,,"EMC Lebanon 6","36 U.S. Highway",Lebanon,NH,03766,25.95,-72.28976,43.636772,"Entertainment Cinemas",STANDARD
2792,1713,,"The Nugget Theatre","57 S. Main Street",Hanover,NH,03755,24.61,-72.289491,43.700667,"Independent Chains",STANDARD
4099,1645,,"Springfield Cinemas 3","26 Main St.",Springfield,VT,05156,34.48,-72.481415,43.299355,"Independent Chains",STANDARD
4068,1799,,"Lincoln Cinema IV","Main Street Route 112",Lincoln,NH,03251,29.63,-71.669816,44.041307,"Independent Chains",STANDARD
5307,10744,,"BarnZ's Lincoln Cinema","24 Lumber Yard Road",Lincoln,NH,03251,29.55,-71.6701,44.0424,"Independent Chains",STANDARD
1801,6938,,"Mt. Valley Mall Theatre","32 Mt. Valley Blvd.","North Conway",NH,03860,34.97,-71.154049,44.056785,"Boston Culinary Group",STANDARD
5400,10838,,"The Colonial",2050,Bethlehem,NH,03574,13.14,-71.690296,44.28003,"Independent Chains",STANDARD
4664,9863,,"Star 3 Cinemas","23 Hastings St","Saint Johnsbury",VT,05819,16.98,-72.016341,44.417561,"Independent Chains",STANDARD
4671,9873,,"Catamount Arts","115 Eastern Avenue","Saint Johnsbury",VT,05819,17.06,-72.018234,44.418228,"Independent Chains",STANDARD
5935,11366,,"The Gem","23 Cross Street",Bethel,ME,04217,33.71,-70.7914,44.4114,"Independent Chains",STANDARD
3062,1243,,"Paramount Twin Cinema","241 N. Main St.",Barre,VT,05641,22.83,-72.503878,44.199441,"Independent Chains",STANDARD
4665,9864,,"Savoy Theater","26 Main St",Montpelier,VT,05602,22.43,-72.576484,44.25906,"Independent Chains",STANDARD
1941,1834,,"Capitol Theatre - Montpelier","93 State St",Montpelier,VT,05602,22.41,-72.578329,44.261004,"Independent Chains",STANDARD
4654,9853,,"The Magic Lantern","9 Depot Street",Bridgton,ME,04009,12.83,-70.7075,44.0539,"Independent Chains",STANDARD
4874,10180,,"Flagship Cinemas Rutland","101 Merchants Row",Rutland,VT,05701,27.38,-72.979302,43.604186,"Flagship Cinemas",STANDARD
5045,10422,,"Playhouse Movie Theatre","11 South Main St.",Randolph,VT,05060,29.59,-72.665248,43.921761,"Independent Chains",STANDARD
827,6062,,"Smitty's Cinema - Biddeford","420 Alfred Street",Biddeford,ME,04005,16.82,-70.479691,43.482347,"Independent Chains",STANDARD
5339,5411,,"Smitty's Cinema Pub","765 Roosevelt Trail",Windham,ME,04062,31.95,-70.4497,43.8497,"Independent Chains",STANDARD
3128,4039,,"Cinemagic & IMAX in Saco","779 Portland Rd.",Saco,ME,04072,31.02,-70.424329,43.528608,"Zyacorp Entertainment",STANDARD
4224,2392,,"Cinemagic in Westbrook","183 County Road",Westbrook,ME,04092,29.39,-70.350346,43.651351,"Zyacorp Entertainment",STANDARD
4572,9716,,"Cinemagic Grand Stadium at Clarks Pond","333 Clarks Pond Parkway","South Portland",ME,04106,28.9,-70.326823,43.631836,"Zyacorp Entertainment",STANDARD
2675,9256,,"Patriot/Nickelodeon Cinema 1-6","1 Temple Street",Portland,ME,04101,33.35,-70.255809,43.657413,"Patriot Cinemas",STANDARD
6061,11468,,"Flagship Cinemas Falmouth","206 US Route 1",Falmouth,ME,04105,34.52,-70.235061,43.720899,"Flagship Cinemas",STANDARD
829,6142,,"Auburn 10","730 Centre Street",Auburn,ME,04210,32.61,-70.226229,44.12743,"Flagship Cinemas",STANDARD
3132,4152,,"Flagship Cinemas Lewiston","855 Lisbon St",Lewiston,ME,04240,34.61,-70.204139,44.082207,"Flagship Cinemas",STANDARD
5117,10520,,"Nordica Theatre","1 Freeport Village Station Suite 130 S",Freeport,ME,04032,24.01,-70.102639,43.856033,"Your Neighborhood Theatre",STANDARD
2719,2565,,"Evening Star","149 Maine St.",Brunswick,ME,04011,16.02,-69.963695,43.914822,"Independent Chains",STANDARD
6072,11479,,"Smitty's Cinema Topsham","65 Topsham Fair Mall Road",Topsham,ME,04086,16.3,-69.981972,43.937578,"Independent Chains",STANDARD
828,7018,,"Regal Brunswick 10","19 Gurnet St.",Brunswick,ME,04011,34.08,-69.912175,43.905856,"Regal Cinemas",STANDARD
4991,10359,,"The Harbor Theatre","185 Townsend Avenue","Boothbay Harbor",ME,04538,32.83,-69.626602,43.860802,"Independent Chains",STANDARD
825,8200,,"Regal Augusta 10","23 Market Place Drive",Augusta,ME,04330,9.42,-69.772697,44.335098,"Regal Cinemas",STANDARD
3924,1416,,"Strand Cinema","Court Street",Skowhegan,ME,04976,22,-69.7176,44.7666,"Independent Chains",STANDARD
830,2024,,"Flagship Cinemas Waterville","247 Kenedy Memorial Drive",Waterville,ME,04901,6.53,-69.667008,44.54445,"Flagship Cinemas",STANDARD
2721,2847,,"Railroad Square Cinema","17 Railroad Square",Waterville,ME,04901,7.63,-69.629663,44.556612,"Independent Chains",STANDARD
1829,3149,,"Flagship Cinemas 10","9 Moody Dr",Thomaston,ME,04861,33.36,-69.1586,44.0938,"Flagship Cinemas",STANDARD
4636,9821,,"Strand Theatre - Rockland","345 Main St.",Rockland,ME,04841,33.22,-69.109035,44.10315,"Independent Chains",STANDARD
2602,1522,,"Colonial Theatre - Belfast","163 High Street",Belfast,ME,04915,32.72,-69.007556,44.426708,"Independent Chains",STANDARD
826,7777,,"Bangor Mall Cinemas 10","557 Stillwater Ave.",Bangor,ME,04401,32.1,-68.752588,44.827891,"Boston Culinary Group",STANDARD
4653,9852,,"Hollywood Cinemas 7 ","268 Odlin Road",Bangor,ME,04401,28.45,-68.809673,44.790818,"Independent Chains",STANDARD
3286,1956,,"Spotlight Cinemas","6 Stillwater Ave.",Orono,ME,04473,31.82,-68.69127,44.90564,"Independent Chains",STANDARD
2935,493,,"Alamo Theatre","85 Main St.",Bucksport,ME,04416,26.53,-68.793522,44.571653,"Independent Chains",STANDARD
5713,9539,,"Criterion Theatre","35 Cottage Street","Bar Harbor",ME,04609,32.38,-68.206082,44.389682,"Independent Chains",STANDARD
3874,5042,,"Crockett Cinemas","2128 N. Locust Ave.",Lawrenceburg,TN,38464,32.41,-68.20597,44.387752,"Independent Chains",STANDARD
4656,9855,,"Reel Pizza Cinerama","33 Kennebec Place","Bar Harbor",ME,04609,32.41,-68.206028,44.387711,"Independent Chains",STANDARD
2020,1497,,"State Cinemas - Calais","239 Main St.",Calais,ME,04619,28.08,-67.281094,45.18876,"Independent Chains",STANDARD
2022,1143,,Temple,"Market Square",Houlton,ME,04730,30.94,-67.840665,46.1256,"Independent Chains",STANDARD
2133,1688,,"Bijou Cineplex 4","4 Portland St.",Morrisville,VT,05661,19.97,-72.598544,44.563334,"Independent Chains",STANDARD
891,7898,,"Clifton Park Stadium 10 and RPX","22 Clifton Park Country Rd.","Clifton Park",NY,12065,19.55,-73.779513,42.857635,"Regal Cinemas",STANDARD
5421,10858,,"Wilton Mall Cinemas","3065 Route 50","Saratoga Springs",NY,12866,27.59,-73.739171,43.101312,"Bow-Tie Cinemas",STANDARD
5422,10859,,"Criterion Cinemas Saratoga","19 Railroad Place","Saratoga Springs",NY,12866,28.84,-73.787671,43.082851,"Bow-Tie Cinemas",STANDARD
3577,1302,,"190 Grille & Cinema","190 Glen Street","Glens Falls",NY,12801,26.66,-73.644699,43.309898,"Independent Chains",STANDARD
889,4655,,"Regal Aviation Mall 7","Aviation Mall Road",Queensbury,NY,12804,24.24,-73.6747,43.3377,"Regal Cinemas",STANDARD
4458,9547,,"Merrill's Roxy Cinemas","222 College Street",Burlington,VT,05401,31.07,-73.210783,44.47726,"Independent Chains",STANDARD
1695,3122,,"Palace 9","10 Fayette Road","South Burlington",VT,05403,28.68,-73.2111,44.4372,"Independent Chains",STANDARD
3900,2261,,"Majestic 10","190 Boxwood Street",Williston,VT,05495,32.2,-73.109963,44.445902,"Independent Chains",STANDARD
3553,2128,,"Essex Outlets Cinema","21 Essex Way, Bldg. 300","Essex Junction",VT,05452,18.4,-73.079681,44.506439,"Independent Chains",STANDARD
4642,9834,,"Cumberland 12 Cinemas","18 North Bowl Lane",Plattsburgh,NY,12901,25.14,-73.432187,44.733136,"Independent Chains",STANDARD
1841,4657,,"Regal Champlain Centre 8","60 Smithfield Boulevard",Plattsburgh,NY,12901,23.47,-73.491197,44.703376,"Regal Cinemas",STANDARD
3343,1557,,"Welden Theatre","104 N Main","Saint Albans",VT,05478,34.38,-73.083241,44.813513,"Independent Chains",STANDARD
4093,2273,,"Holiday Stadium 14 Cinemas","970 North Colony Road",Wallingford,CT,06492,20.93,-72.807244,41.487349,"Independent Chains",STANDARD
883,7423,,"Regal Brass Mill Stadium 12","495 Union Street",Waterbury,CT,06705,28.31,-73.025769,41.549524,"Regal Cinemas",STANDARD
5733,11175,,"Cinemark North Haven","550 Universal Drive","North Haven",CT,06473,34.44,-72.8719,41.3584,Cinemark,STANDARD
2360,5082,,"Seymour Cinemas 12","814 Derby Avenue",Seymour,CT,06483,30.83,-73.095322,41.360687,"Boston Culinary Group",STANDARD
1242,2477,,"Edmond Town Hall Theatre","45 Main St.",Newtown,CT,06470,20.2,-73.310815,41.414849,"Independent Chains",STANDARD
2551,2743,,"Madison Art Cinemas","761 Boston Post Road",Madison,CT,06443,33.16,-72.595268,41.279763,"Independent Chains",STANDARD
875,7581,,"Regal Branford Stadium 12","325 E Main Street",Branford,CT,06405,32.58,-72.784156,41.292062,"Regal Cinemas",STANDARD
1684,3044,,"Roosevelt Cinemas","4060 Albany Post Road","Hyde Park",NY,12538,31.57,-73.928944,41.768209,"Independent Chains",STANDARD
155,8351,2620,"AMC Loews Danbury 16","61 Eagle Road",Danbury,CT,06810,32.22,-73.415609,41.416189,"AMC Theatres",STANDARD
113,7150,,"UA Southampton 4","43 Hill St.",Southampton,NY,11968,12.67,-72.39449,40.883784,"United Artists",STANDARD
5604,11060,,"Prospector Theater","25 Prospect St",Ridgefield,CT,06877,24.84,-73.497072,41.283648,"Independent Chains",STANDARD
3549,5953,,"Empire Southeast Towne Center","Route 22 ",Brewster,NY,10509,25.31,-73.577103,41.428501,"Garden Homes Cinemas",STANDARD
3067,7313,,"Carmel Movieplex 8","150 Route 52",Carmel,NY,10512,21.6,-73.679597,41.434279,"Independent Chains",STANDARD
1530,5911,,"Bow Tie Cinemas Mt Kisco Cinemas ","144 Main St.","Mount Kisco",NY,10549,34.97,-73.727436,41.204985,"Bow-Tie Cinemas",STANDARD
3888,9150,2680,"AMC Loews Port Chester 14","40 Westchester Ave.","Port Chester",NY,10573,34.83,-73.662394,40.99976,"AMC Theatres",STANDARD
3369,2853,,"Jacob Burns Film Center","364 Manville Road",Pleasantville,NY,10570,34.87,-73.791606,41.135049,"Independent Chains",STANDARD
873,7904,,"UA Cortlandt Town Center Stadium 11","3131 E. Main St.","Mohegan Lake",NY,10547,32.81,-73.868339,41.310095,"United Artists",STANDARD
3658,8684,,"City Center 15: Cinema de Lux","19 Mamaroneck Ave.","White Plains",NY,10601,33.73,-73.765699,41.032177,"National Amusements",STANDARD
2858,9162,,"Greenburgh Multiplex Cinemas","320 Saw Mill River Road",Elmsford,NY,10523,32.32,-73.812702,41.066165,"National Amusements",STANDARD
1523,8734,,"Regal Fishkill 10","2400 Rt. 9",Fishkill,NY,12524,30.36,-73.896055,41.524449,"Regal Cinemas",STANDARD
1526,5664,,"Regal Galleria Mall Stadium 16","2001 South Road",Poughkeepsie,NY,12601,29.36,-73.917,41.6269,"Regal Cinemas",STANDARD
1527,3084,,"South Hills 8","1895 South Road",Poughkeepsie,NY,12601,29.04,-73.921553,41.617039,"Independent Chains",STANDARD
4603,9775,,"Downing Film Center","19 Front Street",Newburgh,NY,12550,24.98,-74.005575,41.50226,"Independent Chains",STANDARD
1848,6484,,"Destinta New Windsor 12","215 Quassaik Ave.","New Windsor",NY,12553,24.53,-74.022853,41.475564,"Independent Chains",STANDARD
1828,2890,,"New Paltz Cinema","2 New Paltz Plaza","New Paltz",NY,12561,24.34,-74.069427,41.743156,"Independent Chains",STANDARD
3953,2332,,"Showtime Cinemas - Newburgh","1420 Route 300",Newburgh,NY,12550,34.85,-74.0702,41.5241,"Independent Chains",STANDARD
4606,9778,,"Rosendale Theatre","408 Main St.",Rosendale,NY,12472,27.94,-74.082164,41.844327,"Independent Chains",STANDARD
1529,8677,,"Bow Tie Cinemas Cinema 100","93 Knollwood Road","White Plains",NY,10607,34.03,-73.8082,41.0383,"Bow-Tie Cinemas",STANDARD
119,7932,,"Bow Tie Cinemas Mamaroneck 4","243 Mamaroneck Ave.",Mamaroneck,NY,10543,15.54,-73.733869,40.950565,"Bow-Tie Cinemas",STANDARD
5208,10632,,"Alamo Drafthouse Yonkers","2548 Central Park Ave",Yonkers,NY,10710,32.39,-73.824543,40.982545,"Alamo Drafthouse",STANDARD
771,8756,2729,"AMC Loews Palisades Center 21","4403 Palisades Center Drive","West Nyack",NY,10994,33.33,-73.956485,41.097772,"AMC Theatres",STANDARD
1494,5901,,"Bow Tie Cinemas New City Cinema 6","202 S. Main St.","New City",NY,10956,30.04,-73.989025,41.139576,"Bow-Tie Cinemas",STANDARD
1139,5912,,"Bow Tie Cinemas Port Washington","116 Main St.","Port Washington",NY,11050,8.61,-73.690683,40.830279,"Bow-Tie Cinemas",STANDARD
5319,10756,,"Soundview Cinemas","7 Soundview Marketplace","Port Washington",NY,11050,9.69,-73.705902,40.842483,"Independent Chains",STANDARD
118,7464,,"Bow Tie Cinemas Larchmont Playhouse","1975 Palmer Ave.",Larchmont,NY,10538,15.57,-73.760999,40.931106,"Bow-Tie Cinemas",STANDARD
2584,7575,,"Regal New Roc Stadium 18 + IMAX","33 Le Count Place","New Rochelle",NY,10801,15.49,-73.779566,40.911964,"Regal Cinemas",STANDARD
107,7463,,"Bow Tie Cinemas Manhasset 3","430 Plandome Road",Manhasset,NY,11030,8.46,-73.699942,40.798471,"Bow-Tie Cinemas",STANDARD
1145,5913,,"Bow Tie Squire Cinemas","115 Middle Neck Rd.","Great Neck",NY,11021,9.97,-73.730058,40.789779,"Bow-Tie Cinemas",STANDARD
5044,10421,,"Showcase Cinema de Lux Ridge Hill","29 Fitzgerald St.",Yonkers,NY,10710,33.37,-73.844398,40.963402,"National Amusements",STANDARD
117,7034,,"Bow Tie Cinemas Bronxville 3","84 Kraft Ave.",Bronxville,NY,10708,14.6,-73.834434,40.940259,"Bow-Tie Cinemas",STANDARD
1178,2465,,"Pelham Picture House","175 Wolfs Lane",Pelham,NY,10803,16.69,-73.811375,40.907318,"Independent Chains",STANDARD
282,9218,,"Cross County Multiplex Cinemas","2 South Drive",Yonkers,NY,10704,16.48,-73.854443,40.924828,"National Amusements",STANDARD
562,7336,866,"AMC Bay Plaza Cinema 13","2210 Bartow Ave.",Bronx,NY,10475,16.08,-73.825142,40.866991,"AMC Theatres",STANDARD
152,8451,2130,"AMC Loews Bay Terrace 6","211-01  26th Ave.",Bayside,NY,11360,12.5,-73.778963,40.77898,"AMC Theatres",STANDARD
109,8449,,"Movieworld At Douglaston","242-02 61st Ave.",Douglaston,NY,11362,10.56,-73.738934,40.754707,"Independent Chains",STANDARD
1130,5898,,"Bow Tie Cinemas Clairidge Cinemas","486 Bloomfield Ave.",Montclair,NJ,07042,30.88,-74.218349,40.814325,"Bow-Tie Cinemas",STANDARD
5357,10795,,"Allwood Cinemas 6","96 Market St.",Clifton,NJ,07011,29.59,-74.16208,40.845838,"Independent Chains",STANDARD
122,7299,,"Bow Tie Cinemas Bellevue 4","260 Bellevue Ave.","Upper Montclair",NJ,07043,29.19,-74.208932,40.841213,"Bow-Tie Cinemas",STANDARD
2573,5324,865,"AMC Clifton Commons 16","405 Route 3 East",Clifton,NJ,07014,31.09,-74.140356,40.828814,"AMC Theatres",STANDARD
1932,2993,,"Lincoln Cinemas","838 Kearny Ave.","North Arlington",NJ,07031,26.34,-74.139232,40.780686,"Independent Chains",STANDARD
141,8531,,"CityPlex 12 Newark","360-394 Springfield Ave.",Newark,NJ,07103,11.02,-74.196308,40.733628,"Independent Chains",STANDARD
755,7809,,"AMC Essex Green Cinema 9","495 Prospect Ave.","West Orange",NJ,07052,31.92,-74.25671,40.793361,"AMC Theatres",STANDARD
1184,2813,,"Williams Center Cinemas 3","1 Williams Plaza",Rutherford,NJ,07070,31.92,-74.103255,40.82719,"Independent Chains",STANDARD
2982,5896,,"Bow Tie Cinemas Caldwell Cinema 4","315 Bloomfield Ave.",Caldwell,NJ,07006,28.62,-74.275821,40.839582,"Bow-Tie Cinemas",STANDARD
4274,4919,,"South Orange","1 SOPAC Way","South Orange",NJ,07079,13.11,-74.261138,40.745995,"Bow-Tie Cinemas",STANDARD
4888,10198,,"Fabian 8 Cinema","301 Main St.",Paterson,NJ,07505,33.88,-74.173374,40.91483,"Independent Chains",STANDARD
138,7954,2176,"AMC Loews Wayne 14","67 Willowbrook Blvd.",Wayne,NJ,07470,33.42,-74.250337,40.888309,"AMC Theatres",STANDARD
4232,3065,,"Hudson Cinemas","701 Route 440","Jersey City",NJ,07304,9.99,-74.096453,40.720707,"Independent Chains",STANDARD
1123,4076,,"Maplewood Theater","155 Maplewood Ave.",Maplewood,NJ,07040,12.67,-74.276564,40.731381,"Independent Chains",STANDARD
4804,10061,,"Secaucus ShowPlace 14","650 Plaza Drive",Secaucus,NJ,07094,16.91,-74.0463,40.7863,Kerasotes,STANDARD
1173,2934,,"Hawthorne 5","300 Lafayette Ave.",Hawthorne,NJ,07506,34.12,-74.155383,40.948496,"Independent Chains",STANDARD
3235,5871,,"Columbia Park Stadium 12","3125 Kennedy Blvd.","North Bergen",NJ,07047,23.11,-74.035916,40.77549,"Independent Chains",STANDARD
4336,9312,2253,"AMC Garden State 16","4000 Garden State Plaza",Paramus,NJ,07652,26.98,-74.075962,40.918608,"AMC Theatres",STANDARD
3388,9257,2198,"AMC Loews Jersey Gardens 20","651 Kapowski Road",Elizabeth,NJ,07201,5.69,-74.168304,40.659457,"AMC Theatres",STANDARD
1136,5893,,"Bow Tie Cinemas Millburn Cinemas","350 Millburn Ave.",Millburn,NJ,07041,13.26,-74.307783,40.723645,"Bow-Tie Cinemas",STANDARD
4832,10108,,"Bow Tie Hoboken Cinemas","409-415 14th St.",Hoboken,NJ,07030,9.24,-74.0319,40.7542,"Bow-Tie Cinemas",STANDARD
4012,2320,,"Frank Theatres South Cove Cinema 12","191 Lefante Way",Bayonne,NJ,07002,6.35,-74.105895,40.668119,"Frank Theatres",STANDARD
178,7790,2184,"AMC Loews Newport Centre 11","30-300 Mall Drive W.","Jersey City",NJ,07303,13.41,-74.038024,40.728039,"AMC Theatres",STANDARD
407,8608,,"Bow Tie Cinemas Wayne Preakness","1220 Hamburg Tpk.",Wayne,NJ,07470,34.58,-74.244297,40.961615,"Bow-Tie Cinemas",STANDARD
5401,10839,,"Starplex Cinemas Ridgefield Park","75 Challenger Road","Ridgefield Park",NJ,07660,18.34,-74.012552,40.850278,"Starplex Cinemas",STANDARD
179,8442,,"Bow Tie Cinemas Warner Quad","190 E. Ridgewood Ave.",Ridgewood,NJ,07450,31.65,-74.115486,40.978866,"Bow-Tie Cinemas",STANDARD
3445,4673,,"UA Staten Island Stadium 16 & RPX","2474 Forest Ave.","Staten Island",NY,10303,3.63,-74.172864,40.626186,"United Artists",STANDARD
3232,5635,,"Regal Battery Park Stadium 11","102 North End Ave.","New York",NY,10281,12.03,-74.014968,40.714859,"Regal Cinemas",STANDARD
3103,7174,,"Edgewater Multiplex Cinemas","339 River Road",Edgewater,NJ,07020,8.18,-73.988109,40.808032,"National Amusements",STANDARD
176,7947,,"Digiplex Cranford","25 North Ave.",Cranford,NJ,07016,10,-74.299364,40.65937,"Carmike Cinemas",STANDARD
3442,9013,2120,"AMC Loews West 34th Street 14","312 W. 34th St.","New York",NY,10001,14.02,-73.994396,40.75251,"AMC Theatres",STANDARD
4034,1642,,"IFC Center","323 6th Ave. at W 3rd St.","New York",NY,10014,12.76,-74.001535,40.73114,"Independent Chains",STANDARD
2820,9074,,"Regal E-Walk Stadium 13","247 W. 42nd St.","New York",NY,10036,14.24,-73.989113,40.757082,"Regal Cinemas",STANDARD
573,7785,,"Quad Cinema","34 W. 13th St.","New York",NY,10011,12.97,-73.996002,40.735978,"Independent Chains",STANDARD
2986,7503,552,"AMC Empire 25","234 W. 42nd St.","New York",NY,10036,14.2,-73.98866,40.756581,"AMC Theatres",STANDARD
1126,8895,,"Bow Tie Cinemas Beacon Hill 5","343 Springfield Ave.",Summit,NJ,07901,17.03,-74.356468,40.718217,"Bow-Tie Cinemas",STANDARD
5064,10447,,"Film Society of Lincoln Center","144 W 65th St.","New York",NY,10023,7.06,-73.983597,40.773499,"Independent Chains",STANDARD
575,8099,,"Film Society of Lincoln Center's Walter Reade Theater","165 W. 65th St.","New York",NY,10023,7.06,-73.983597,40.773499,"Independent Chains",STANDARD
39,6954,2183,"AMC Loews Mountainside 10","1021 Route 22",Mountainside,NJ,07092,12.5,-74.335438,40.683657,"AMC Theatres",STANDARD
4383,9427,2249,"AMC Aviation 12","1200 South Stiles St.",Linden,NJ,07036,6.2,-74.245477,40.620565,"AMC Theatres",STANDARD
140,6849,2181,"AMC Loews East Hanover 12","145 Route 10 E.","East Hanover",NJ,07936,30.53,-74.382162,40.808893,"AMC Theatres",STANDARD
1137,5906,,"Cinépolis Parsippany Cinema 12","3165 US HWY 46",Parsippany,NJ,07054,34.78,-74.426161,40.870358,"Cinepolis Luxury Cinemas",STANDARD
6041,11445,,"Kinnelon Cinemas","25 Kinnelon Rd",Kinnelon,NJ,07405,33.79,-74.360996,41.002807,"Independent Chains",STANDARD
1779,5905,,"Bow Tie Cinemas Kinnelon 11","25 Kinnelon Road",Kinnelon,NJ,07405,33.78,-74.360989,41.002926,"Bow-Tie Cinemas",STANDARD
1135,8674,,"Bow Tie Cinemas Madison Cinema 4","14 Lincoln Place",Madison,NJ,07940,19.21,-74.414723,40.757398,"Bow-Tie Cinemas",STANDARD
1158,6449,,"Roberts Chatham Cinema","641 Shunpike Rd.",Chatham,NJ,07928,18.35,-74.431617,40.745481,"Independent Chains",STANDARD
5419,10855,63,"AMC Headquarters 10","72 Speedwell Ave.",Morristown,NJ,07960,32.71,-74.481328,40.799897,"AMC Theatres",STANDARD
123,3915,,"Digiplex Rialto","250 E. Broad St.",Westfield,NJ,07090,11.98,-74.3473,40.6526,"Carmike Cinemas",STANDARD
6036,11440,,"Washington Township Cinemas","249 Pascack Road","Washington Township",NJ,07676,30.89,-74.0632,40.9848,"Independent Chains",STANDARD
4276,4257,2248,"AMC Rockaway 16","363 Mount Hope Ave.",Rockaway,NJ,07866,33.34,-74.558018,40.90941,"AMC Theatres",STANDARD
